,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,Simplified_Title,course_title_l,keywords
453,453,453,453,453,980408,Introduction to the economics of public services regulation,https://www.udemy.com/introduction-to-the-economics-of-public-services-regulation/,TRUE,80,98,35,69,Intermediate Level,8 hours,2017-01-03T17:57:55Z,Business Finance,introduction economics public services regulation,introduction to the economics of public services regulation,"['public services regulation', 'economics public services', 'services regulation', 'public services', 'regulation', 'introduction economics public', 'economics public', 'economics', 'introduction economics', 'services']"
454,454,454,454,454,343886,Accounting Standard 3 - An Analysis,https://www.udemy.com/learn-cash-flow-analysis/,TRUE,25,1888,6,11,Intermediate Level,1 hour,2014-11-14T07:42:47Z,Business Finance,accounting standard 3  analysis,accounting standard 3 - an analysis,"['accounting standard analysis', 'accounting standard', 'accounting', 'standard analysis', 'analysis', 'standard']"
455,455,455,455,455,837322,Essentials of money value: Get a financial Life !,https://www.udemy.com/essentials-of-money-value/,TRUE,20,0,0,20,All Levels,37 mins,2016-05-16T18:28:30Z,Business Finance,essentials money value financial life ,essentials of money value: get a financial life !,"['financial life', 'value financial life', 'essentials money', 'money value financial', 'essentials money value', 'money value', 'value financial', 'financial', 'essentials', 'money']"
456,456,456,456,456,1157298,Introduction to Forex Trading Business For Beginners,https://www.udemy.com/introduction-to-forex-trading-business-for-beginners/,TRUE,20,0,0,27,Beginner Level,1.5 hours,2017-04-23T16:19:01Z,Business Finance,introduction forex trading business beginners,introduction to forex trading business for beginners,"['introduction forex trading', 'forex trading business', 'forex trading', 'introduction forex', 'trading business beginners', 'forex', 'trading business', 'business beginners', 'trading', 'beginners']"
457,457,457,457,457,1282064,Cryptocurrency (BTC & ETH) Investment & Trading Course 2017,https://www.udemy.com/cryptocurrency-btc-eth-investment-trading-course-2017/,TRUE,20,0,0,7,Beginner Level,2.5 hours,2017-07-06T21:46:30Z,Business Finance,cryptocurrency btc  eth investment  trading course 2017,cryptocurrency (btc & eth) investment & trading course 2017,"['trading course 2017', 'investment trading course', 'cryptocurrency btc eth', 'eth investment trading', 'eth investment', 'btc eth investment', 'trading course', 'cryptocurrency btc', 'btc eth', 'cryptocurrency']"
458,458,458,458,458,1247992,Introduction to Project Management for Finance and Acct'g,https://www.udemy.com/introduction-to-project-management-m/,TRUE,50,0,0,9,Beginner Level,2 hours,2017-07-03T21:40:32Z,Business Finance,introduction project management finance acctg,introduction to project management for finance and acct'g,"['introduction project management', 'project management finance', 'project management', 'management finance', 'management finance acct', 'project', 'finance acct', 'finance', 'introduction project', 'management']"
459,459,459,459,459,1251582,Best Practices in Corporate Budgeting,https://www.udemy.com/best-practices-corporate-budgeting/,TRUE,50,0,0,9,Intermediate Level,2 hours,2017-06-29T22:01:56Z,Business Finance,best practices corporate budgeting,best practices in corporate budgeting,"['corporate budgeting', 'practices corporate budgeting', 'budgeting', 'best practices corporate', 'best practices', 'practices corporate', 'corporate', 'practices', 'best']"
460,460,460,460,460,1258666,Financial Statement Auditing Cycles,https://www.udemy.com/financial-statement-auditing-cycles/,TRUE,50,0,0,9,Intermediate Level,2 hours,2017-06-29T23:20:10Z,Business Finance,financial statement auditing cycles,financial statement auditing cycles,"['statement auditing cycles', 'auditing cycles', 'financial statement auditing', 'statement auditing', 'auditing', 'financial statement', 'cycles', 'financial', 'statement']"
461,461,461,461,461,1168172,Case studies on credit appraisal for bankers,https://www.udemy.com/case-studies-on-credit-appraisal-for-bankers/,TRUE,20,0,0,15,Beginner Level,3.5 hours,2017-05-01T20:16:26Z,Business Finance,case studies credit appraisal bankers,case studies on credit appraisal for bankers,"['credit appraisal bankers', 'credit appraisal', 'studies credit appraisal', 'appraisal bankers', 'appraisal', 'bankers', 'credit', 'case studies credit', 'case studies', 'studies credit']"
462,462,462,462,462,1233314,Building a Balanced Scorecard,https://www.udemy.com/building-balanced-scorecard/,TRUE,50,0,0,11,Intermediate Level,2 hours,2017-07-03T21:38:22Z,Business Finance,building balanced scorecard,building a balanced scorecard,"['building balanced scorecard', 'balanced scorecard', 'scorecard', 'building balanced', 'balanced', 'building']"
463,463,463,463,463,1276182,Options Trading Foundation: Your journey to competency...,https://www.udemy.com/option-trading-foundation-your-journey-to-competency/,TRUE,95,0,0,5,Intermediate Level,1 hour,2017-07-05T04:41:54Z,Business Finance,options trading foundation journey competency,options trading foundation: your journey to competency...,"['options trading foundation', 'options trading', 'trading foundation', 'trading foundation journey', 'foundation journey competency', 'foundation journey', 'journey competency', 'options', 'competency', 'trading']"
464,464,464,464,464,1187084,Forex how traders beat the markest with little experience,https://www.udemy.com/forex-how-traders-beat-the-markest-with-little-experience/,TRUE,100,0,0,16,All Levels,1 hour,2017-07-06T21:16:13Z,Business Finance,forex traders beat markest little experience,forex how traders beat the markest with little experience,"['forex traders', 'forex traders beat', 'traders beat markest', 'traders beat', 'markest little experience', 'forex', 'traders', 'little experience', 'experience', 'beat markest']"
465,465,465,465,465,1084454,CFA Level 2- Quantitative Methods,https://www.udemy.com/cfa-level-2-quantitative-methods/,TRUE,40,0,0,35,All Levels,5.5 hours,2017-07-02T14:29:35Z,Business Finance,cfa level 2 quantitative methods,cfa level 2- quantitative methods,"['cfa level quantitative', 'quantitative methods', 'level quantitative methods', 'cfa level', 'level quantitative', 'quantitative', 'cfa', 'methods', 'level']"
466,466,466,466,466,885413,Foundations of Investing,https://www.udemy.com/foundations-of-investing/,TRUE,40,0,0,18,Beginner Level,2 hours,2016-07-27T21:07:46Z,Business Finance,foundations investing,foundations of investing,"['foundations investing', 'investing', 'foundations']"
467,467,467,467,467,178602,Capital Market Road Map,https://www.udemy.com/capital-market-road-map/,TRUE,50,495,47,21,All Levels,4 hours,2014-03-11T16:15:21Z,Business Finance,capital market road map,capital market road map,"['market road map', 'capital market road', 'capital market', 'road map', 'market', 'capital', 'market road', 'map', 'road']"
468,468,468,468,468,601912,TRADING: 5K CHALLENGE,https://www.udemy.com/trading_course/,TRUE,55,375,10,19,Intermediate Level,1 hour,2015-09-12T00:13:34Z,Business Finance,trading 5k challenge,trading: 5k challenge,"['trading 5k challenge', 'trading 5k', 'trading', '5k challenge', '5k', 'challenge']"
469,469,469,469,469,831170,CurrencyFair - Avoid Bank Charges when converting currencies,https://www.udemy.com/currencyfair-currency-exchange/,FALSE,Free,1730,34,11,All Levels,40 mins,2016-05-05T14:38:15Z,Business Finance,currencyfair  avoid bank charges converting currencies,currencyfair - avoid bank charges when converting currencies,"['currencyfair avoid bank', 'bank charges converting', 'charges converting currencies', 'currencyfair avoid', 'converting currencies', 'avoid bank charges', 'currencyfair', 'bank charges', 'charges converting', 'currencies']"
470,470,470,470,470,327788,Bitcoin - A Comprehensive Guide,https://www.udemy.com/bitcoin-a-comprehensive-guide/,TRUE,20,283,13,35,All Levels,2.5 hours,2015-01-27T04:10:17Z,Business Finance,bitcoin  comprehensive guide,bitcoin - a comprehensive guide,"['bitcoin comprehensive guide', 'bitcoin comprehensive', 'bitcoin', 'comprehensive guide', 'guide', 'comprehensive']"
471,471,471,471,471,324656,Forex Trading,https://www.udemy.com/how-to-trade-forex/,TRUE,95,136,14,25,All Levels,4.5 hours,2014-11-18T10:52:45Z,Business Finance,forex trading,forex trading,"['forex trading', 'forex', 'trading']"
472,472,472,472,472,1220862,"The True ' Secret Sauce  For Stock Market Success""",https://www.udemy.com/stockmarketsuccesssecretsauce/,TRUE,200,23,2,30,All Levels,3 hours,2017-06-11T16:01:03Z,Business Finance,true  secret sauce stock market success,"the true ' secret sauce  for stock market success""","['stock market success', 'sauce stock market', 'stock market', 'market success', 'stock', 'secret sauce stock', 'market', 'true secret sauce', 'secret sauce', 'true secret']"
473,473,473,473,473,403628,Bookkeeping to Command Senior Bookkeeping Wages,https://www.udemy.com/bookkeeping-to-command-senior-bookkeeping-wages/,TRUE,55,683,16,58,All Levels,4.5 hours,2015-03-06T01:31:54Z,Business Finance,bookkeeping command senior bookkeeping wages,bookkeeping to command senior bookkeeping wages,"['senior bookkeeping wages', 'command senior bookkeeping', 'bookkeeping command senior', 'bookkeeping wages', 'senior bookkeeping', 'bookkeeping', 'bookkeeping command', 'command senior', 'wages', 'senior']"
474,474,474,474,474,280842,Take Your Career to the Next Level with MBA Finance,https://www.udemy.com/take-your-career-to-the-next-level-with-mba-finance/,TRUE,50,618,10,19,All Levels,2 hours,2015-10-29T23:18:23Z,Business Finance,career level mba finance,take your career to the next level with mba finance,"['level mba finance', 'mba finance', 'career level mba', 'level mba', 'mba', 'finance', 'career level', 'career', 'level']"
475,475,475,475,475,306360,How to Read Financial Statements:  Build Financial Literacy.,https://www.udemy.com/learn-how-to-read-financial-statements/,TRUE,25,188,10,20,Beginner Level,1.5 hours,2014-12-19T18:23:17Z,Business Finance,read financial statements build financial literacy,how to read financial statements:  build financial literacy.,"['read financial statements', 'build financial literacy', 'financial literacy', 'statements build financial', 'financial statements', 'read financial', 'financial statements build', 'financial', 'build financial', 'literacy']"
476,476,476,476,476,521234,Accounting Books of Accounts (College Level),https://www.udemy.com/books-of-accounts/,TRUE,20,911,2,18,All Levels,1.5 hours,2015-06-05T19:01:45Z,Business Finance,accounting books accounts college level,accounting books of accounts (college level),"['accounting books accounts', 'books accounts college', 'accounting books', 'books accounts', 'accounts college level', 'accounts college', 'accounting', 'accounts', 'books', 'college']"
477,477,477,477,477,327962,Forex Trading Profitably,https://www.udemy.com/learn-how-to-make-1000s-a-day-forex-trading-in-under-1-hour/,TRUE,20,512,13,15,All Levels,40 mins,2014-11-04T12:37:45Z,Business Finance,forex trading profitably,forex trading profitably,"['forex trading profitably', 'forex trading', 'trading profitably', 'forex', 'trading', 'profitably']"
478,478,478,478,478,790034,Learn How to Trade Pump and Dumps. 5 Setups Well Explained.,https://www.udemy.com/how-to-trade-pump-and-dumps/,TRUE,50,769,10,18,All Levels,2 hours,2016-03-14T17:17:00Z,Business Finance,learn trade pump dumps 5 setups explained,learn how to trade pump and dumps. 5 setups well explained.,"['learn trade pump', 'trade pump dumps', 'pump dumps setups', 'trade pump', 'pump dumps', 'dumps setups explained', 'setups explained', 'setups', 'dumps setups', 'pump']"
479,479,479,479,479,400976,Bitcoin Trading 101,https://www.udemy.com/bitcoin-trading/,TRUE,95,302,6,19,All Levels,2 hours,2015-01-29T08:03:35Z,Business Finance,bitcoin trading 101,bitcoin trading 101,"['bitcoin trading 101', 'bitcoin trading', 'trading 101', 'trading', 'bitcoin', '101']"
480,480,480,480,480,892446,Visualizing Data,https://www.udemy.com/visualizing-data/,TRUE,40,149,2,63,Intermediate Level,6.5 hours,2016-07-22T13:09:03Z,Business Finance,visualizing data,visualizing data,"['visualizing data', 'visualizing', 'data']"
481,481,481,481,481,322118,IFRS Financial Reporting,https://www.udemy.com/ifrs-financial-reporting/,TRUE,55,72,9,15,All Levels,3.5 hours,2014-10-24T16:55:03Z,Business Finance,ifrs financial reporting,ifrs financial reporting,"['ifrs financial reporting', 'ifrs financial', 'financial reporting', 'ifrs', 'financial', 'reporting']"
482,482,482,482,482,1029062,Forex Trading System: Correlation EUR/GBP vs GBP/USD,https://www.udemy.com/forex-trading-correlation-strategy-eurgbp-gbpusd/,TRUE,50,33,4,26,Intermediate Level,1 hour,2016-12-14T15:49:54Z,Business Finance,forex trading system correlation eurgbp vs gbpusd,forex trading system: correlation eur/gbp vs gbp/usd,"['correlation eur gbp', 'forex trading correlation', 'trading correlation eur', 'eur gbp vs', 'vs gbp usd', 'correlation eur', 'forex trading', 'trading correlation', 'gbp vs', 'eur gbp']"
483,483,483,483,483,1048496,"SAP Crystal Reports:Master-Detail,Cross-Tab,Sub-Reports",https://www.udemy.com/sap-crystal-reportsmaster-detailcross-tabsub-reports/,TRUE,50,13,1,9,All Levels,2 hours,2016-12-26T17:39:05Z,Business Finance,sap crystal reportsmasterdetailcrosstabsubreports,"sap crystal reports:master-detail,cross-tab,sub-reports","['sap crystal reports', 'tab sub reports', 'crystal reports master', 'reports master cross', 'sub reports', 'crystal reports', 'reports master', 'master cross tab', 'reports', 'sap crystal']"
